m	Geitautas
m	Geitvydas
m	Geividas
m	Geivydas
m	Gelas
m	Gelgaudas
m	Gelmantas
m	Gelminas
m	Gelmis
m	Gelmius
m	Gelmys
m	Gelvinas
m	Geminas
m	Genadas
m	Genadijus
m	Genardas
m	Genas
m	Gendras
m	Gendriminas
m	Gendrius
m	Gendvilas
m	Gendvilis
m	Gendvydas
m	Genis
m	Genius
m	Genovaitis
m	Genys
m	Geraldas
m	Gerardas
m	Geras
m	Gerasimas
m	Gerdas
m	Gerdis
m	Gerimantas
m	Gerius
m	Germantas
m	Germilis
m	Germinas
m	Germintas
m	Gertaras
m	Gertas
m	Gertautas
m	Gertis
m	Gertrūdas
m	Gertvydas
m	Gervaldas
m	Gervazas
m	Gervidas
m	Gervydas
m	Gestautas
m	Getautas
m	Gidas
m	Giedras
m	Giedris
m	Giedrius
m	Giedrys
m	Gilbertas
m	Gildas
m	Gilius
m	Gilmantas
m	Gilmintas
m	Gilvinas
m	Gilvydas
m	Gimas
m	Gimbutas
m	Ginas
m	Gindas
m	Giniotas
m	Ginius
m	Gintaras
m	Gintaris
m	Gintarius
m	Gintas
m	Gintautas
m	Gintenis
m	Gintis
m	Gintvidas
m	Gintvilas
m	Gintvilis
m	Gintvydas
m	Ginvilis
m	Ginvydas
m	Girdas
m	Girdenis
m	Girdvaldas
m	Girdvilas
m	Girdvydas
m	Girimantas
m	Giris
m	Girius
m	Girmantas
m	Girmintas
m	Girstautas
m	Girstis
m	Girtautas
m	Girvidas
m	Girvinas
m	Girvydas
m	Giržadas
m	Gydas
m	Gytas
m	Gytautas
m	Gytenis
m	Gytis
m	Godas
m	Gojus
m	Gomantas
m	Gotaras
m	Gotardas
m	Gotautas
m	Gotfridas
m	Gotis
m	Gracas
m	Gracijonas
m	Gracijus
m	Gracis
m	Gracius
m	Gratas
m	Gražvidas
m	Gražvilas
m	Gražvilis
m	Gražvydas
m	Gražvydis
m	Gretas
m	Grigalius
m	Grigas
m	Grintautas
m	Grinvidas
m	Grinvydas
m	Grožvydas
m	Gruodis
m	Gunaras
m	Gundas
m	Gunteris
m	Guodas
m	Gustas
m	Gustautas
m	Gustavas
m	Gustinas
m	Gustis
m	Gutautas
m	Gvidas
m	Gvidonas
f	Gabė
f	Gabėta
f	Gabija
f	Gabrė
f	Gabriela
f	Gabrielė
f	Gaida
f	Gaila
f	Gailė
f	Gailenė
f	Gailimantė
f	Gailinta
f	Gaiva
f	Gaivė
f	Gaivilė
f	Gaivina
f	Gaja
f	Galatėja
